0.96	1.621681072	0.097821685	-8.232064829	-0.045255993	-0.063211895	0.010694476
0.98	1.616348913	0.100901127	-8.221501802	-0.044904896	-0.061994368	0.010924747
1	1.611360342	0.104004395	-8.212121859	-0.044548036	-0.060779941	0.011151533
1.02	1.606705981	0.107131223	-8.203894052	-0.044186	-0.059571297	0.011374778
1.04	1.60237618	0.110281336	-8.196786313	-0.043819322	-0.058370891	0.011594424
1.06	1.598361074	0.113454452	-8.190765638	-0.043448486	-0.057180956	0.011810415
1.08	1.594650634	0.11665028	-8.185798258	-0.043073933	-0.056003523	0.012022693
1.1	1.591234705	0.11986852	-8.181849811	-0.042696064	-0.054840418	0.012231203
1.12	1.588103049	0.123108859	-8.178885484	-0.042315241	-0.053693283	0.012435888
1.14	1.585245386	0.126370976	-8.176870163	-0.041931793	-0.052563578	0.012636693
1.16	1.582651423	0.129654534	-8.175768565	-0.041546021	-0.051452594	0.012833563
1.18	1.580310887	0.132959188	-8.175545356	-0.041158195	-0.050361462	0.013026444
1.2	1.578213554	0.136284576	-8.17616527	-0.040768563	-0.049291161	0.013215282
1.22	1.576349274	0.139630326	-8.177593213	-0.040377348	-0.048242524	0.013400024
1.24	1.574707994	0.142996051	-8.179794357	-0.039984754	-0.047216254	0.013580619
1.26	1.57327978	0.146381351	-8.182734232	-0.039590966	-0.046212924	0.013757014
1.28	1.572054836	0.149785812	-8.186378804	-0.039196153	-0.045232989	0.013929162
1.3	1.571023521	0.153209007	-8.190694547	-0.038800469	-0.044276794	0.014097014
1.32	1.570176364	0.156650496	-8.195648513	-0.038404054	-0.043344579	0.014260522
1.34	1.569504078	0.160109825	-8.201208387	-0.038007037	-0.04243649	0.014419643
1.36	1.568997571	0.163586526	-8.207342541	-0.037609535	-0.041552582	0.014574332
1.38	1.568647961	0.16708012	-8.214020083	-0.037211656	-0.040692826	0.014724547
1.4	1.568446581	0.170590115	-8.221210893	-0.036813501	-0.03985712	0.01487025
1.42	1.568384987	0.174116005	-8.228885662	-0.036415162	-0.039045288	0.015011403
1.44	1.568454969	0.177657274	-8.237015921	-0.036016723	-0.038257092	0.015147969
1.46	1.568648554	0.181213394	-8.245574065	-0.035618265	-0.037492234	0.015279916
1.48	1.56895801	0.184783825	-8.254533377	-0.035219862	-0.036750362	0.015407214
1.5	1.569375855	0.188368017	-8.26386804	-0.034821584	-0.036031079	0.015529832
1.52	1.569894852	0.191965411	-8.273553152	-0.034423498	-0.03533394	0.015647746
1.54	1.570508019	0.195575436	-8.283564734	-0.034025666	-0.034658464	0.015760931
1.56	1.571208626	0.199197513	-8.293879736	-0.033628148	-0.034004135	0.015869368
1.58	1.571990196	0.202831056	-8.304476038	-0.033231002	-0.033370405	0.015973036
1.6	1.572846508	0.206475469	-8.315332446	-0.032834281	-0.032756703	0.016071921
1.62	1.573771593	0.210130148	-8.326428693	-0.032438041	-0.032162433	0.01616601
1.64	1.574759733	0.213794485	-8.337745431	-0.032042333	-0.031586981	0.016255292
1.66	1.575805462	0.217467862	-8.349264219	-0.031647207	-0.031029717	0.01633976
1.68	1.576903561	0.221149657	-8.360967517	-0.031252713	-0.030489997	0.016419409
1.7	1.578049057	0.224839244	-8.372838667	-0.030858901	-0.029967171	0.016494237
1.72	1.579237216	0.228535991	-8.384861884	-0.030465819	-0.02946058	0.016564245
1.74	1.580463547	0.232239262	-8.397022236	-0.030073513	-0.028969559	0.016629435
1.76	1.581723789	0.235948417	-8.409305628	-0.029682033	-0.028493445	0.016689815
1.78	1.583013913	0.239662815	-8.421698781	-0.029291425	-0.028031572	0.016745394
1.8	1.584330115	0.243381812	-8.434189213	-0.028901736	-0.027583279	0.016796182
1.82	1.585668809	0.24710476	-8.446765218	-0.028513014	-0.027147908	0.016842195
1.84	1.587026627	0.250831013	-8.459415844	-0.028125304	-0.026724807	0.016883448
1.86	1.588400408	0.254559923	-8.472130868	-0.027738656	-0.026313332	0.016919962
1.88	1.589787195	0.258290842	-8.484900777	-0.027353115	-0.02591285	0.016951759
1.9	1.59118423	0.262023123	-8.497716739	-0.026968729	-0.025522736	0.016978862
1.92	1.592588947	0.265756118	-8.510570581	-0.026585545	-0.025142379	0.0170013
1.94	1.593998962	0.269489182	-8.523454767	-0.02620361	-0.024771178	0.017019101
1.96	1.595412075	0.273221672	-8.536362368	-0.025822972	-0.02440855	0.017032298
1.98	1.596826255	0.276952948	-8.549287042	-0.025443679	-0.024053923	0.017040924
2	1.598145509	0.292070106	-8.379008861	-0.024144355	-0.02239407	0.017069871
2.02	1.600250419	0.294738632	-8.407223856	-0.018580153	-0.014463913	0.017179356
2.04	1.604134648	0.297339973	-8.440780994	-0.01349278	-0.006962227	0.017230748
2.06	1.609668901	0.299872035	-8.479218785	-0.008841663	0.000119239	0.017230096
2.08	1.616729917	0.302332953	-8.522092673	-0.004589699	0.006789388	0.017182863
2.1	1.625199927	0.304721093	-8.568975316	-0.000702968	0.01305769	0.017093985
2.12	1.63496619	0.307035051	-8.61945677	0.002849546	0.018934111	0.016967914
2.14	1.645920593	0.309273647	-8.673144583	0.00609619	0.024429044	0.016808661
2.16	1.657959316	0.311435915	-8.729663825	0.009062879	0.02955325	0.01661984
2.18	1.670982558	0.313521093	-8.788657051	0.011773294	0.034317796	0.016404702
2.2	1.684894312	0.31552861	-8.849784201	0.014249082	0.03873401	0.01616617
2.22	1.699602186	0.317458072	-8.912722457	0.016510021	0.042813427	0.015906868
2.24	1.71501727	0.319309249	-8.977166043	0.018574187	0.046567751	0.015629153
2.26	1.731054028	0.321082058	-9.042825994	0.020458098	0.050008811	0.015335136
2.28	1.747630229	0.322776551	-9.10942988	0.022176845	0.053148525	0.015026711
2.3	1.764666893	0.324392902	-9.176721504	0.023744222	0.055998862	0.014705572
2.32	1.782088263	0.325931391	-9.244460567	0.02517283	0.058571815	0.014373238
2.34	1.799821786	0.327392393	-9.312422307	0.026474186	0.060879366	0.014031064
2.36	1.817798107	0.328776368	-9.380397115	0.027658813	0.062933457	0.013680264
2.38	1.835951069	0.330083845	-9.448190134	0.028736329	0.064745967	0.013321923
2.4	1.854217717	0.331315418	-9.515620837	0.029715523	0.066328686	0.012957012
2.42	1.872538303	0.332471731	-9.582522592	0.030604429	0.067693286	0.012586399
2.44	1.890856289	0.333553473	-9.64874221	0.03141039	0.068851308	0.01221086
2.46	1.90911835	0.334561369	-9.714139494	0.032140118	0.069814132	0.011831091
2.48	1.927274365	0.335496175	-9.778586761	0.032799751	0.070592963	0.011447716
2.5	1.945277408	0.336358668	-9.841968376	0.0333949	0.071198813	0.011061297
2.52	1.963083734	0.337149643	-9.904180268	0.033930696	0.071642479	0.010672339
2.54	1.980652746	0.337869912	-9.965129449	0.034411832	0.071934534	0.010281298
2.56	1.997946971	0.338520292	-10.02473353	0.034842602	0.072085304	0.009888588
2.58	2.014932011	0.339101607	-10.08292025	0.035226933	0.072104864	0.009494586
2.6	2.031576496	0.339614685	-10.13962695	0.03556842	0.072003018	0.009099635
2.62	2.047852028	0.340060352	-10.19480016	0.035870353	0.071789291	0.008704052
2.64	2.063733109	0.340439436	-10.24839508	0.036135743	0.071472919	0.008308129
2.66	2.079197075	0.340752757	-10.30037509	0.036367348	0.07106284	0.007912136
2.68	2.09422401	0.341001136	-10.35071136	0.036567693	0.070567684	0.007516328
2.7	2.108796662	0.341185385	-10.39938232	0.036739094	0.069995772	0.007120942
2.72	2.122900349	0.341306312	-10.44637325	0.03688367	0.069355103	0.006726206
2.74	2.136522863	0.341364719	-10.49167582	0.037003367	0.068653356	0.006332335
2.76	2.149654364	0.3413614	-10.53528769	0.037099966	0.067897884	0.005939534
2.78	2.162287277	0.341297147	-10.57721207	0.037175104	0.06709571	0.005548005
2.8	2.174416182	0.341172742	-10.61745731	0.037230282	0.066253531	0.005157939
2.82	2.186037701	0.340988965	-10.65603652	0.037266878	0.065377711	0.004769526
2.84	2.197150385	0.34074659	-10.69296718	0.037286159	0.064474287	0.004382949
2.86	2.207754599	0.340446388	-10.72827076	0.037289287	0.063548969	0.003998389
2.88	2.217852407	0.340089126	-10.76197238	0.037277333	0.062607143	0.003616025
2.9	2.227447457	0.339675569	-10.79410045	0.037251282	0.061653872	0.003236033
2.92	2.236544863	0.33920648	-10.82468633	0.037212041	0.060693904	0.002858585
2.94	2.245151096	0.338682622	-10.85376405	0.037160444	0.059731676	0.002483855
2.96	2.253273871	0.338104758	-10.88136998	0.037097262	0.058771316	0.002112012
2.98	2.260922033	0.33747365	-10.90754252	0.037023205	0.057816654	0.001743226
3	2.268105454	0.336790065	-10.93232185	0.03693893	0.056871228	0.001377664
3.02	2.27444594	0.336054491	-10.95133554	0.036845042	0.055932604	0.001015485
3.04	2.280375255	0.33526745	-10.96911664	0.036742091	0.054998289	0.000656827
3.06	2.28590237	0.334429758	-10.98569975	0.036630586	0.054071336	0.000301819
3.08	2.291037014	0.333542232	-11.00112076	0.036510999	0.053154548	-4.94E-05
3.1	2.295789581	0.332605688	-11.01541665	0.036383769	0.052250487	-0.000396727
3.12	2.300171052	0.331620945	-11.02862526	0.036249303	0.051361486	-0.000740008
3.14	2.304192911	0.330588825	-11.04078515	0.036107983	0.050489652	-0.001079124
3.16	2.307867069	0.329510152	-11.05193536	0.035960163	0.049636877	-0.001413949
3.18	2.311205789	0.328385753	-11.06211526	0.035806175	0.048804846	-0.001744359
3.2	2.314221617	0.32721646	-11.07136441	0.03564633	0.047995043	-0.002070231
3.22	2.316927318	0.326003109	-11.0797224	0.03548092	0.047208764	-0.002391446
3.24	2.319335808	0.32474654	-11.08722867	0.035310219	0.046447122	-0.002707886
3.26	2.321460101	0.323447598	-11.09392247	0.035134484	0.045711057	-0.003019436
3.28	2.32331325	0.322107135	-11.09984264	0.034953958	0.045001348	-0.003325983
3.3	2.324908299	0.320726008	-11.1050276	0.034768873	0.044318617	-0.00362742
3.32	2.326258233	0.319305077	-11.10951518	0.034579444	0.043663339	-0.00392364
3.34	2.327375937	0.317845212	-11.11334254	0.034385879	0.043035854	-0.004214542
3.36	2.328274154	0.316347284	-11.11654614	0.034188375	0.042436372	-0.004500029
3.38	2.328965446	0.314812173	-11.1191616	0.033987117	0.041864983	-0.004780007
3.4	2.329462166	0.313240764	-11.12122368	0.033782284	0.041321666	-0.005054387
3.42	2.329776424	0.311633945	-11.12276621	0.033574048	0.040806295	-0.005323084
3.44	2.329920063	0.309992612	-11.12382203	0.033362572	0.040318649	-0.005586018
3.46	2.32990463	0.308317665	-11.12442296	0.033148013	0.03985842	-0.005843114
3.48	2.329741363	0.306610008	-11.12459977	0.032930521	0.039425217	-0.006094302
3.5	2.329441166	0.304870549	-11.12438213	0.032710243	0.039018579	-0.006339516
3.52	2.329014596	0.303100201	-11.1237986	0.03248732	0.038637977	-0.006578696
3.54	2.328471853	0.30129988	-11.12287662	0.032261886	0.038282823	-0.006811787
3.56	2.327822762	0.299470505	-11.12164248	0.032034075	0.037952477	-0.00703874
3.58	2.327076775	0.297612998	-11.12012132	0.031804013	0.03764625	-0.00725951
3.6	2.326242956	0.295728281	-11.11833713	0.031571824	0.037363416	-0.007474057
3.62	2.325329981	0.293817281	-11.11631274	0.031337631	0.037103211	-0.007682349
3.64	2.324346134	0.291880924	-11.11406984	0.031101549	0.036864844	-0.007884357
3.66	2.32329931	0.289920136	-11.11162898	0.030863694	0.036647496	-0.008080057
3.68	2.322197009	0.287935845	-11.1090096	0.030624177	0.036450331	-0.008269431
3.7	2.321046346	0.285928976	-11.10623002	0.030383108	0.036272497	-0.008452468
3.72	2.319854048	0.283900455	-11.10330745	0.030140593	0.03611313	-0.008629159
3.74	2.318626466	0.281851204	-11.10025806	0.029896737	0.035971362	-0.008799503
3.76	2.317369573	0.279782144	-11.09709696	0.029651643	0.035846317	-0.008963502
3.78	2.316088976	0.277694193	-11.09383824	0.02940541	0.035737124	-0.009121164
3.8	2.314789925	0.275588264	-11.090495	0.029158136	0.035642911	-0.009272502
3.82	2.313477316	0.273465268	-11.08707937	0.028909919	0.035562815	-0.009417533
3.84	2.312155706	0.271326109	-11.08360255	0.028660851	0.03549598	-0.009556278
3.86	2.310829319	0.269171688	-11.08007483	0.028411026	0.035441563	-0.009688766
3.88	2.309502057	0.267002896	-11.07650563	0.028160535	0.035398734	-0.009815027
3.9	2.308177515	0.264820623	-11.07290354	0.027909466	0.035366677	-0.009935096
3.92	2.306858984	0.262625746	-11.06927634	0.027657906	0.035344595	-0.010049014
3.94	2.305549469	0.26041914	-11.06563103	0.027405943	0.035331709	-0.010156823
3.96	2.304251699	0.258201667	-11.06197389	0.027153658	0.035327262	-0.010258572
3.98	2.302968138	0.255974183	-11.05831049	0.026901136	0.035330515	-0.010354312
4	2.301700995	0.253737534	-11.05464572	0.026648456	0.035340755	-0.010444098
4.02	2.30045224	0.251492555	-11.05098386	0.026395698	0.035357291	-0.010527988
4.04	2.299223612	0.249240074	-11.04732857	0.02614294	0.035379456	-0.010606045
4.06	2.298016633	0.246980906	-11.04368296	0.025890256	0.035406608	-0.010678334
4.08	2.296832619	0.244715854	-11.0400496	0.025637723	0.03543813	-0.010744923
4.1	2.29567269	0.242445711	-11.03643056	0.025385412	0.03547343	-0.010805882
4.12	2.294537783	0.240171258	-11.03282744	0.025133394	0.035511944	-0.010861287
4.14	2.293428665	0.237893264	-11.0292414	0.02488174	0.035553131	-0.010911212
4.16	2.292345938	0.235612484	-11.0256732	0.024630518	0.035596478	-0.010955738
4.18	2.291290056	0.233329661	-11.02212323	0.024379793	0.035641495	-0.010994946
4.2	2.29026133	0.231045525	-11.01859152	0.02412963	0.03568772	-0.011028919
4.22	2.289259943	0.22876079	-11.01507778	0.023880094	0.035734716	-0.011057742
4.24	2.288285956	0.226476159	-11.01158144	0.023631244	0.03578207	-0.011081503
4.26	2.287339319	0.224192319	-11.00810164	0.023383142	0.035829393	-0.011100291
4.28	2.286419879	0.221909944	-11.00463731	0.023135846	0.035876321	-0.011114198
4.3	2.285527393	0.219629692	-11.00118714	0.022889412	0.035922514	-0.011123315
4.32	2.284661528	0.217352206	-10.99774962	0.022643895	0.035967654	-0.011127736
4.34	2.283821878	0.215078116	-10.99432308	0.022399349	0.036011445	-0.011127556
4.36	2.283007966	0.212808034	-10.9909057	0.022155825	0.036053614	-0.011122871
4.38	2.282219254	0.21054256	-10.98749552	0.021913375	0.036093909	-0.011113779
4.4	2.281455148	0.208282275	-10.98409047	0.021672045	0.036132096	-0.011100377
4.42	2.280715007	0.206027747	-10.98068838	0.021431884	0.036167963	-0.011082765
4.44	2.279998149	0.203779528	-10.97728701	0.021192937	0.036201318	-0.011061041
4.46	2.279303855	0.201538154	-10.97388404	0.020955246	0.036231983	-0.011035307
4.48	2.278631374	0.199304144	-10.97047713	0.020718854	0.0362598	-0.011005661
4.5	2.277979934	0.197078003	-10.96706389	0.020483802	0.03628463	-0.010972207
4.52	2.27734874	0.19486022	-10.96364189	0.020250128	0.036306345	-0.010935044
4.54	2.276736984	0.192651269	-10.96020872	0.020017869	0.036324835	-0.010894275
4.56	2.276143846	0.190451605	-10.95676196	0.019787061	0.036340005	-0.01085
4.58	2.275568498	0.18826167	-10.9532992	0.019557737	0.036351771	-0.010802322
4.6	2.275010111	0.186081891	-10.94981806	0.01932993	0.036360065	-0.010751341
4.62	2.274467855	0.183912678	-10.94631618	0.01910367	0.036364829	-0.01069716
4.64	2.273940904	0.181754424	-10.94279123	0.018878987	0.036366018	-0.01063988
4.66	2.273428439	0.17960751	-10.93924096	0.018655908	0.036363595	-0.010579601
4.68	2.27292965	0.177472299	-10.93566314	0.018434459	0.036357537	-0.010516425
4.7	2.272443738	0.175349141	-10.9320556	0.018214665	0.036347827	-0.010450451
4.72	2.271969918	0.173238367	-10.92841624	0.017996548	0.036334459	-0.010381779
4.74	2.27150742	0.171140298	-10.92474303	0.017780129	0.036317433	-0.010310509
4.76	2.271055494	0.169055236	-10.921034	0.017565429	0.03629676	-0.010236738
4.78	2.270613407	0.166983471	-10.91728727	0.017352467	0.036272453	-0.010160566
4.8	2.270180446	0.164925276	-10.91350101	0.017141258	0.036244536	-0.01008209
4.82	2.269755921	0.162880913	-10.90967349	0.016931818	0.036213036	-0.010001406
4.84	2.269339164	0.160850627	-10.90580306	0.016724162	0.036177986	-0.00991861
4.86	2.26892953	0.15883465	-10.90188815	0.016518302	0.036139424	-0.009833798
4.88	2.2685264	0.156833199	-10.89792727	0.016314249	0.036097392	-0.009747064
4.9	2.268129176	0.154846479	-10.893919	0.016112013	0.036051935	-0.0096585
4.92	2.267737288	0.152874682	-10.88986204	0.015911603	0.036003104	-0.009568201
4.94	2.26735019	0.150917984	-10.88575513	0.015713026	0.03595095	-0.009476257
4.96	2.266967363	0.14897655	-10.88159713	0.015516287	0.035895528	-0.009382759
4.98	2.266588312	0.147050533	-10.87738697	0.015321392	0.035836894	-0.009287797
5	2.266212567	0.14514007	-10.87312365	0.015128343	0.035775108	-0.00919146
5.02	2.265839686	0.14324529	-10.86880627	0.014937143	0.03571023	-0.009093835
5.04	2.265469248	0.141366307	-10.86443399	0.014747793	0.035642321	-0.008995009
5.06	2.265100859	0.139503224	-10.86000606	0.014560291	0.035571443	-0.008895067
5.08	2.264734152	0.137656131	-10.8555218	0.014374638	0.03549766	-0.008794095
5.1	2.264368779	0.135825109	-10.85098062	0.014190829	0.035421034	-0.008692175
5.12	2.264004418	0.134010225	-10.84638199	0.014008862	0.03534163	-0.008589389
5.14	2.263640771	0.132211537	-10.84172543	0.013828731	0.03525951	-0.00848582
5.16	2.263277559	0.130429092	-10.83701057	0.013650431	0.035174737	-0.008381547
5.18	2.26291453	0.128662926	-10.83223707	0.013473955	0.035087374	-0.008276648
5.2	2.262551447	0.126913064	-10.82740467	0.013299294	0.034997484	-0.008171202
5.22	2.262188097	0.125179522	-10.82251317	0.013126439	0.034905126	-0.008065286
5.24	2.261824286	0.123462307	-10.81756242	0.012955382	0.034810362	-0.007958975
5.26	2.261459839	0.121761414	-10.81255234	0.01278611	0.034713251	-0.007852342
5.28	2.261094599	0.12007683	-10.8074829	0.012618612	0.03461385	-0.007745462
5.3	2.260728427	0.118408534	-10.8023541	0.012452875	0.034512218	-0.007638406
5.32	2.260361199	0.116756494	-10.79716602	0.012288886	0.034408408	-0.007531245
5.34	2.259992809	0.115120671	-10.79191877	0.012126631	0.034302476	-0.007424049
5.36	2.259623164	0.113501017	-10.78661251	0.011966093	0.034194474	-0.007316886
5.38	2.259252188	0.111897476	-10.78124742	0.011807258	0.034084453	-0.007209823
5.4	2.258879817	0.110309983	-10.77582376	0.011650108	0.033972462	-0.007102927
5.42	2.258506	0.108738467	-10.77034178	0.011494626	0.033858551	-0.006996262
5.44	2.258130697	0.107182848	-10.76480181	0.011340794	0.033742765	-0.006889893
5.46	2.257753883	0.105643041	-10.75920418	0.011188592	0.03362515	-0.006783881
5.48	2.25737554	0.104118951	-10.75354925	0.011038001	0.033505748	-0.006678289
5.5	2.256995663	0.102610478	-10.74783744	0.010889001	0.033384601	-0.006573177
5.52	2.256614253	0.101117515	-10.74206916	0.010741571	0.033261748	-0.006468603
5.54	2.256231322	0.099639949	-10.73624486	0.01059569	0.03313723	-0.006364627
5.56	2.255846891	0.098177661	-10.73036501	0.010451336	0.033011081	-0.006261304
5.58	2.255460986	0.096730525	-10.72443011	0.010308485	0.032883337	-0.006158691
5.6	2.25507364	0.09529841	-10.71844066	0.010167115	0.032754033	-0.006056842
5.62	2.254684895	0.09388118	-10.71239719	0.010027203	0.032623199	-0.005955811
5.64	2.254294796	0.092478692	-10.70630025	0.009888724	0.032490867	-0.00585565
5.66	2.253903394	0.0910908	-10.70015038	0.009751654	0.032357066	-0.00575641
5.68	2.253510745	0.089717351	-10.69394815	0.009615967	0.032221823	-0.005658143
5.7	2.253116908	0.08835819	-10.68769415	0.009481639	0.032085164	-0.005560896
5.72	2.252721947	0.087013155	-10.68138896	0.009348644	0.031947116	-0.005464718
5.74	2.252325929	0.08568208	-10.67503318	0.009216955	0.031807701	-0.005369656
5.76	2.251928924	0.084364797	-10.66862741	0.009086547	0.031666942	-0.005275756
5.78	2.251531002	0.083061132	-10.66217226	0.008957391	0.03152486	-0.005183062
5.8	2.25113224	0.081770907	-10.65566835	0.008829462	0.031381476	-0.005091619
5.82	2.250732711	0.080493941	-10.64911629	0.008702731	0.031236808	-0.005001469
5.84	2.250332494	0.079230052	-10.64251671	0.008577171	0.031090874	-0.004912654
5.86	2.249931667	0.077979051	-10.63587022	0.008452754	0.030943691	-0.004825215
5.88	2.249530308	0.076740747	-10.62917746	0.008329452	0.030795275	-0.004739191
5.9	2.249128498	0.075514949	-10.62243904	0.008207236	0.030645641	-0.004654622
5.92	2.248726315	0.074301459	-10.6156556	0.008086078	0.030494803	-0.004571544
5.94	2.24832384	0.073100079	-10.60882776	0.007965949	0.030342775	-0.004489995
5.96	2.247921152	0.071910609	-10.60195614	0.00784682	0.030189569	-0.004410011
5.98	2.24751833	0.070732845	-10.59504136	0.007728662	0.030035197	-0.004331626
6	2.247115453	0.069566583	-10.58808404	0.007611445	0.02987967	-0.004254874
6.02	2.246712599	0.068411615	-10.5810848	0.007495141	0.029722999	-0.004179788
6.04	2.246309845	0.067267733	-10.57404426	0.007379719	0.029565193	-0.004106401
6.06	2.245907265	0.066134726	-10.56696301	0.007265151	0.029406262	-0.004034743
6.08	2.245504936	0.065012382	-10.55984168	0.007151407	0.029246214	-0.003964844
6.1	2.245102931	0.063900489	-10.55268085	0.007038456	0.029085059	-0.003896734
6.12	2.244701322	0.062798832	-10.54548114	0.00692627	0.028922804	-0.003830441
6.14	2.244300179	0.061707196	-10.53824313	0.006814819	0.028759456	-0.003765993
6.16	2.243899572	0.060625365	-10.53096741	0.006704072	0.028595022	-0.003703416
6.18	2.243499568	0.059553122	-10.52365456	0.006594	0.028429511	-0.003642736
6.2	2.243100235	0.058490248	-10.51630518	0.006484574	0.028262927	-0.003583978
6.22	2.242701635	0.057436527	-10.50891982	0.006375763	0.028095277	-0.003527166
6.24	2.242303833	0.05639174	-10.50149907	0.006267539	0.027926568	-0.003472324
6.26	2.241906888	0.055355668	-10.49404349	0.006159871	0.027756805	-0.003419473
6.28	2.241510862	0.054328092	-10.48655363	0.006052729	0.027585993	-0.003368636
6.3	2.24111581	0.053308793	-10.47903006	0.005946085	0.027414139	-0.003319833
6.32	2.240721791	0.052297553	-10.47147332	0.00583991	0.027241247	-0.003273085
6.34	2.240328857	0.051294152	-10.46388396	0.005734172	0.027067323	-0.003228411
6.36	2.239937061	0.050298373	-10.45626252	0.005628845	0.026892372	-0.003185829
6.38	2.239546456	0.049309997	-10.44860954	0.005523898	0.0267164	-0.003145357
6.4	2.239157089	0.048328808	-10.44092554	0.005419302	0.02653941	-0.003107012
6.42	2.23876901	0.047354588	-10.43321106	0.00531503	0.026361408	-0.003070811
6.44	2.238382263	0.046387121	-10.42546662	0.005211051	0.026182399	-0.003036769
6.46	2.237996895	0.045426192	-10.41769274	0.005107339	0.026002389	-0.003004901
6.48	2.237612948	0.044471587	-10.40988992	0.005003863	0.025821382	-0.002975221
6.5	2.237230464	0.043523092	-10.40205869	0.004900598	0.025639382	-0.002947743
6.52	2.236849484	0.042580495	-10.39419954	0.004797513	0.025456396	-0.002922479
6.54	2.236470045	0.041643584	-10.38631299	0.004694582	0.025272429	-0.002899442
6.56	2.236092187	0.040712151	-10.37839952	0.004591777	0.025087485	-0.002878643
6.58	2.235715946	0.039785986	-10.37045963	0.004489072	0.02490157	-0.002860093
